request_num,latency_ms
1136,0.10561943054199219
1137,0.10466575622558594
1138,0.10538101196289062
1139,0.10538101196289062
1140,0.10514259338378906
1141,0.10609626770019531
1142,0.1049041748046875
1143,0.10418891906738281
1144,0.10657310485839844
1145,0.10561943054199219
1146,0.12636184692382812
1147,0.10609626770019531
1148,0.10538101196289062
1149,0.12183189392089844
1150,0.10514259338378906
1151,0.10466575622558594
1152,0.12183189392089844
1153,0.10418891906738281
1154,0.10466575622558594
1155,0.12040138244628906
1156,0.10538101196289062
1157,0.1049041748046875
1158,0.10585784912109375
1159,0.10538101196289062
1160,0.12183189392089844
1161,0.10633468627929688
1162,0.10585784912109375
1163,0.10609626770019531
1164,0.10585784912109375
1165,0.10466575622558594
1166,0.10538101196289062
1167,0.10538101196289062
1168,0.10514259338378906
1169,0.10609626770019531
1170,0.10466575622558594
1171,0.102996826171875
1172,0.10538101196289062
1173,0.10609626770019531
1174,0.10466575622558594
1175,0.10466575622558594
1176,0.10752677917480469
1177,0.12540817260742188
1178,0.10633468627929688
1179,0.10633468627929688
1180,0.12350082397460938
1181,0.10609626770019531
1182,0.10609626770019531
1183,0.10561943054199219
1184,0.10609626770019531
1185,0.10585784912109375
1186,0.10466575622558594
1187,0.10561943054199219
1188,0.10466575622558594
1189,0.10585784912109375
1190,0.10609626770019531
1191,0.10633468627929688
1192,0.10752677917480469
1193,0.1342296600341797
1194,0.11515617370605469
1195,0.1163482666015625
1196,0.13065338134765625
1197,0.11277198791503906
1198,0.10752677917480469
1199,0.12135505676269531
1200,0.10657310485839844
1201,0.10561943054199219
1202,0.10561943054199219
1203,0.10442733764648438
1204,0.10418891906738281
1205,0.1087188720703125
1206,0.11014938354492188
1207,0.10848045349121094
1208,0.11372566223144531
1209,0.10943412780761719
1210,0.10609626770019531
1211,0.1068115234375
1212,0.10657310485839844
1213,0.10609626770019531
1214,0.10633468627929688
1215,0.10514259338378906
1216,0.10514259338378906
1217,0.10538101196289062
1218,0.1049041748046875
1219,0.10442733764648438
1220,0.10466575622558594
1221,0.10466575622558594
1222,0.12087821960449219
1223,0.10538101196289062
1224,0.10609626770019531
1225,0.1049041748046875
1226,0.1068115234375
1227,0.10585784912109375
1228,0.10633468627929688
1229,0.10752677917480469
1230,0.10657310485839844
1231,0.10704994201660156
1232,0.10514259338378906
1233,0.10538101196289062
1234,0.10514259338378906
1235,0.10395050048828125
1236,0.10466575622558594
1237,0.10585784912109375
1238,0.10609626770019531
1239,0.10466575622558594
1240,0.10466575622558594
1241,0.102996826171875
1242,0.10585784912109375
1243,0.10633468627929688
1244,0.12087821960449219
1245,0.10609626770019531
1246,0.10633468627929688
1247,0.12683868408203125
1248,0.10609626770019531
